account_id,account_number,customer_id,account_type,account_balance,credit_score
541,NXBA68405485342892,8490,Savings,2505.05,690
542,LBRS46231132839273,5804,Checking,2554.19,785
543,YEYF21709341569803,4585,Savings,3128.43,712
544,NXPI71681263093331,25462,Savings,1947.07,629
545,FSZZ18900309494578,26330,Savings,2279.49,734
546,QBCI01923209157616,12784,Credit,1686.72,788
547,YBEZ36504785660655,10869,Credit,1251.98,605
548,UVWZ94143195634470,22426,Checking,2567.13,660
549,EVDC09280963523570,6881,Checking,4090.08,723
550,SLLM54127270173819,4844,Credit,5096.0,671
551,IZZA12052519917748,25409,Savings,2588.94,697
552,IDQJ78325241315087,16114,Savings,1608.52,682
553,BFMS68030667766196,20412,Checking,1488.15,733
554,ETGD14124649690922,2414,Credit,2433.66,710
555,SRJY96821498748197,5105,Credit,1785.54,700
556,XXNA81343389494917,11323,Checking,498.6,820
557,WQAM76510642006068,9206,Savings,914.03,675
558,DNAA49090630178132,9155,Savings,1992.72,646
559,RTRC03195233125904,13821,Credit,2516.24,633
560,UFKY48781765451360,23326,Checking,2034.36,845
561,VHGO03145323554258,4726,Credit,2403.27,725
562,DQEB61127710080100,22308,Savings,1583.5,701
563,QNPI02682839076000,11341,Credit,1007.61,686
564,ASGS98581053835786,20571,Credit,1004.07,719
565,FXSB56730197406677,10066,Credit,384.19,618
566,CRXO20629626460448,13609,Checking,2283.41,697
567,LLPB82146303900702,6425,Credit,3753.05,731
568,FYUF36201500529924,7612,Checking,226.06,711
569,TRSE57440319087699,8859,Credit,2597.86,691
570,MUET00768584457217,7576,Checking,2841.11,746
571,BDAC28127006614678,25274,Checking,1899.04,713
572,QRVT93429881326266,23893,Credit,3677.02,714
573,HKCJ58190705851515,26361,Savings,1890.65,796
574,OMIV69055186125483,19895,Checking,2705.13,688
575,YVXI04686466282667,814,Checking,3464.5,682
576,KBFG50547334450044,24552,Savings,3550.85,763
577,YMUT03179713833187,13237,Credit,3120.67,748
578,DWKC48642559674452,19278,Savings,2896.36,758
579,ZPCV74732497699175,1823,Savings,1034.56,731
580,JAPA14353895854704,4257,Credit,160.1,615
581,QFHY66483083578752,7454,Savings,1783.95,742
582,TMYB96785095274768,25137,Savings,3482.58,784
583,VFVO41861885726903,1386,Checking,3616.83,645
584,CEJO22461350035084,18637,Checking,3256.66,623
585,OJDP68358601134006,7327,Credit,1428.92,667
586,OUNE34889860383417,4108,Checking,2047.37,659
587,FWUZ27845987810098,17451,Savings,517.13,753
588,QVIK92620193267153,15064,Credit,2640.06,681
589,JESV99369508619021,6479,Credit,2087.65,679
590,FAOM48358484884166,11051,Savings,1133.2,827
591,KVPY53144287577695,3930,Checking,2722.03,749
592,LJNK94225069712947,16611,Credit,1779.21,617
593,LXHX03008249068559,23153,Savings,414.65,664
594,XFPZ68473657176005,16621,Savings,1796.15,764
595,CUQR67684340607653,8608,Savings,1908.29,694
596,SDDM84866539702990,18527,Savings,810.26,705
597,ZUCV67241211319557,14580,Credit,72.8,705
598,EVMV76509305825661,21496,Credit,3271.54,659
599,TTOU52590621200841,26299,Savings,1298.55,623
600,AZNN98870944141272,23170,Savings,1523.89,579
601,SQHG81554051971012,14270,Savings,2339.98,755
602,ONGH58816289666911,6810,Credit,2413.9,701
603,HPPR47705107568562,2048,Checking,2412.38,634
604,IAAW63075401140325,26165,Credit,1712.29,713
605,IGJA39839921216746,23365,Credit,179.1,665
606,RWVJ11850756613893,16717,Savings,4516.01,720
607,YVCS79495173924121,16880,Savings,3071.28,763
608,GCBF89902664135000,12325,Credit,3399.29,659
609,YSPN75496387823046,4067,Savings,3019.7,695
610,AKJD98464074890434,13433,Checking,2585.64,655
611,TQKS52263358298064,27817,Credit,461.78,690
612,ZEJB52850460450013,4997,Checking,30.73,643
613,FNAB11407124424422,17958,Savings,3090.47,655
614,BLZL24901624731848,13142,Credit,2780.8,638
615,THIP94157668637760,16373,Savings,220.64,664
616,AQCO99231520015819,5702,Savings,4210.73,724
617,UPPE14197372513080,6100,Checking,1475.47,740
618,ZFQS13009811243806,15585,Savings,2145.61,698
619,WXFW87676428895762,23282,Checking,2563.07,709
620,DQZU79214451698679,2456,Savings,2273.32,703
621,CAOT05879716483382,2434,Savings,926.95,703
622,TOLT00317640637445,23601,Credit,2192.85,683
623,TYDJ99821566940499,2004,Savings,1259.97,647
624,PFMU33936281851167,13156,Savings,780.43,719
625,EOLF94887806629724,28615,Credit,2852.08,595
626,XDXT40262740577534,16605,Savings,5588.04,616
627,QJRO97088679790054,17033,Credit,1988.44,625
628,UIBQ16608500899831,8888,Credit,1258.47,738
629,LJYB41980084075844,13940,Savings,123.07,700
630,IHFB91691165213366,26564,Credit,2660.83,714
631,PCNY36738915061100,29209,Checking,3898.83,671
632,OYCS02996531626565,23000,Credit,1808.3,648
633,BADT33837498426808,16832,Credit,1821.42,629
634,ATRD03752326191957,932,Credit,1270.02,664
635,JHPX28497790664958,16213,Checking,627.66,789
636,SWTA03818240326083,22676,Savings,1152.49,655
637,PNXT33116388803569,21761,Credit,1472.74,554
638,YXIE65632985804760,15956,Checking,1799.29,678
639,HFKQ84229017199188,3752,Credit,2911.68,703
640,VYVW84479619678205,21026,Checking,1394.55,737
641,KAWV38431087720875,22187,Credit,228.19,682
642,CCTJ50898002855424,18304,Savings,1795.76,614
643,IYBW81240298547873,27072,Credit,1281.58,675
644,HJJL61637382060625,16812,Savings,2746.42,597
645,FJVC20827451969966,27714,Credit,4392.72,636
646,IOCL85189468755349,13420,Savings,1182.41,758
647,GXLE56939647289180,16936,Credit,2345.82,694
648,ACQX42610679751681,3410,Checking,3374.5,722
649,GVSU78007663223510,26849,Credit,3993.98,670
650,HIOJ77326141363082,7626,Savings,2777.34,692
651,XTWQ11030594827965,27939,Savings,1979.99,753
652,XGTV32824451514024,4956,Credit,876.07,674
653,ATBB43018242573177,4779,Savings,5850.99,734
654,ZSAE59616586167710,6986,Checking,2735.2,645
655,XKCX58522847354250,8051,Savings,2493.27,718
656,NZZC01323276237572,20021,Savings,2533.42,772
657,ORMF87455278023350,27522,Credit,674.86,696
658,LBFE24092566878302,20602,Checking,2999.65,669
659,NDHY48194025602728,2186,Credit,1335.99,673
660,WVVA13435112798998,10669,Credit,2395.3,658
661,FEBD74701300971123,16720,Checking,2281.39,703
662,PQZB80918315449679,22979,Credit,1879.08,660
663,SPFR06860036496766,1610,Savings,1067.99,710
664,IXPY49203459323696,22336,Credit,1550.73,715
665,FXCT07196692438493,21851,Savings,2657.05,733
666,JUAK30289854727351,14691,Checking,3437.13,751
667,FJRZ17183218912874,26798,Credit,1627.14,651
668,OUFK84168685571891,5778,Checking,387.89,751
669,NJHB29612073719241,29118,Checking,2044.34,764
670,UACB93408187946357,2978,Savings,1564.43,817
671,CUUZ43645196127580,2883,Savings,2272.53,718
672,IDYF36715822750174,16257,Savings,1738.87,686
673,FNEF50925848149287,20812,Savings,711.2,698
674,GNHA05870693783102,12138,Savings,962.34,698
675,GTRY08009907640735,10261,Credit,5212.15,696
676,PXEC03823917991987,26639,Savings,2227.52,710
677,BEXG46172841054933,16250,Savings,1273.72,655
678,RWDJ29713187388775,7615,Credit,2224.62,656
679,YDUV01718908684805,23299,Checking,1312.57,718
680,HHXO20967654483967,8532,Savings,3471.81,689
681,AVUR09180086682774,10227,Checking,3927.31,551
682,DIOJ98958684412250,14755,Checking,6049.27,707
683,ZFOD06618967607850,22914,Savings,2080.1,794
684,JZYK78261278204283,5560,Credit,3262.68,707
685,NVHZ92868047965223,25291,Savings,1760.4,681
686,PNOA88254452474456,536,Credit,285.62,650
687,SNYZ76379300865007,25614,Checking,2459.31,670
688,AMOO12166544733136,17293,Savings,2525.61,687
689,PJSW11036436900600,11600,Checking,3115.73,670
690,VQWN43675668894360,21488,Checking,268.99,713
691,XESN46946862652440,3637,Checking,2407.64,822
692,HFCI16920938337029,8923,Savings,1445.98,740
693,IDHG06889782644611,20553,Savings,2251.88,681
694,XMDF56275066104400,8397,Savings,1698.24,726
695,JPBT10159143450333,16758,Savings,1990.85,721
696,ZPLC52267598036458,29155,Credit,4962.15,749
697,QDQX35638008061603,7167,Checking,1633.12,659
698,BNXS47872390828389,14407,Checking,1955.04,792
699,NSRG84378426580574,6856,Credit,2329.81,643
700,QTFF40705582924440,21009,Credit,1800.07,641
701,MBFS61210235416149,13611,Checking,1725.22,752
702,XFHJ33710337366664,19701,Credit,852.47,668
703,QKCX92495022810737,23246,Savings,349.61,749
704,JLFL42985106638985,26946,Credit,4108.86,686
705,ZQHC00845383074655,21135,Checking,32.97,665
706,PIAQ71424298040425,7993,Credit,479.0,728
707,ESUF47619880390461,20520,Credit,2215.25,669
708,HKBZ81318108272878,18457,Credit,2046.91,709
709,AHID84956147571788,10102,Checking,1934.94,769
710,BCTU73340357799704,22240,Savings,3746.15,669
711,ECIJ06385109681548,22941,Checking,4433.87,767
712,USPR39171753987768,26623,Checking,108.93,665
713,AGBS51346561035950,19766,Checking,3239.79,672
714,ZHBF25453724990638,17997,Checking,2097.51,702
715,MSAO34776608640770,26520,Checking,2585.11,653
716,EHQK70620551584124,12739,Checking,43.61,687
717,MZXM57710427900603,19575,Savings,1187.38,641
718,GGWO14993991563337,8895,Credit,1748.82,678
719,BRGM53940724499955,4496,Credit,2267.01,727
720,NILJ64060615678636,20820,Checking,2533.29,728
721,WPLP29775648594282,15270,Checking,3553.73,744
722,MYTB80444750908439,223,Savings,2231.07,741
723,XMWW04811549732862,10520,Credit,2032.98,668
724,ATNE85689729708803,26916,Checking,403.07,779
725,AMZH06033230364476,20642,Credit,2924.46,706
726,XLYE38602151221818,13455,Savings,1366.34,633
727,WBUG93797806245061,29736,Savings,698.77,684
728,MPAU38925029526827,13599,Credit,899.36,741
729,MLYH37980063768401,24355,Savings,2157.86,667
730,BAUQ47551876859177,16018,Checking,1828.53,685
731,GHBB70504105490087,11264,Credit,2234.39,661
732,JALA22571556388352,7842,Credit,1340.16,737
733,GERZ50026927981514,10575,Checking,1393.21,789
734,ATVA61142197719101,340,Credit,488.44,642
735,FBZG76429464563024,4497,Savings,2922.89,758
736,VJNN92275440558825,27663,Credit,1266.44,781
737,TMLG77625651289392,21320,Savings,2152.63,732
738,GXLG84731922364385,23766,Credit,1603.94,721
739,GIEV60864964443398,18774,Checking,865.17,777
740,UQHA56376391593228,7075,Savings,1670.04,660
741,KZBH99781442488674,17627,Credit,579.4,635
742,MLBM32727339823879,22601,Checking,990.04,658
743,ONIN65798787815804,27766,Savings,2897.84,690
744,HAJS11440060800800,2622,Checking,1077.75,694
745,FNVG06855038141427,28058,Credit,2514.23,736
746,RMVN30195493829713,23450,Credit,857.57,725
747,FYXN24171947157770,7529,Credit,788.11,700
748,DLAU47422310206170,24682,Checking,2554.77,649
749,ZJXD98224458979502,12382,Checking,2441.78,782
750,VQSR43716806961568,18013,Credit,602.41,707
751,ZBXU39926194531832,23056,Checking,5449.0,645
752,FQKU38281579647661,8873,Checking,1916.15,681
753,PKWI79890813747557,228,Credit,35.43,687
754,FTFB98108885044800,5146,Checking,151.89,695
755,BGII06330720291698,17077,Savings,2628.28,648
756,MWNN63315872206617,20501,Savings,1068.83,684
757,FUEQ97671713517021,9749,Checking,3229.79,658
758,BVGY37400883700282,22630,Credit,2303.74,723
759,WSDC53120316355121,20935,Savings,1580.86,752
760,XVUH11160625110593,6061,Checking,553.25,710
761,HRZS44595909981187,24824,Credit,1059.31,638
762,BRKN88097330397960,1077,Credit,340.82,771
763,KKOJ94642463957899,15345,Checking,1255.73,722
764,JPUE70086189319787,17309,Savings,1986.78,640
765,GHBC35557465582848,27607,Savings,1479.13,657
766,RVSQ07121770033260,16688,Checking,3569.29,727
767,GUIR19567755182869,15688,Savings,2050.2,672
768,FJIO58991279747656,7737,Checking,182.24,687
769,DCVK99085403094323,13566,Checking,1773.82,710
770,IQFP82274038171618,26659,Checking,3153.93,769
771,ZMHX99003063980865,9261,Checking,652.55,673
772,KTEM48537715282117,3732,Credit,1099.16,678
773,AIZP98900563560619,9782,Credit,1523.97,679
774,OAKI94542117612011,2235,Checking,945.83,714
775,DTPL00201646593144,4416,Credit,4458.22,715
776,NYSS74775163845094,12499,Savings,5228.98,683
777,ZDPK37027242635929,23218,Savings,4274.58,648
778,VCLR33063598037510,21625,Savings,1988.0,762
779,NYEP90227106128991,1800,Credit,3083.76,755
780,WFXQ10067993994568,18261,Checking,2560.87,682
781,RVLN57114593530052,28318,Checking,541.14,706
782,MQLS77393916458624,18126,Savings,25.85,645
783,PYTA75118396548576,21724,Checking,431.03,728
784,YBUD49996591008943,19061,Savings,324.63,679
785,YWCT13039517707023,27261,Checking,937.18,722
786,WGGO82441481312009,20854,Checking,1396.47,655
787,JYQN26157909186327,21945,Checking,2502.21,714
788,AEDT07833726964236,15522,Checking,1462.01,720
789,XGSB07659433269152,7897,Checking,2826.06,675
790,QLEX44113500820331,605,Checking,3056.07,609
791,UUXA24672555418543,9829,Credit,134.79,759
792,ULYK79016704009264,23593,Savings,287.6,758
793,YDKX80426024881107,18850,Savings,2798.38,806
794,MLPM35398723708180,7136,Credit,1072.48,722
795,YOQW72307813216737,22533,Checking,2930.47,691
796,CJMY00700171502292,10859,Credit,1189.21,657
797,OBWI13191519049525,19445,Checking,4.61,612
798,XXWP49185796467717,4630,Checking,3485.29,723
799,RBVN20584551354651,19757,Checking,3116.04,717
800,AZZV74890358177198,9744,Credit,2019.42,710
801,BJEE45354871555782,27463,Checking,1186.2,693
802,KKCA98807793833398,10276,Credit,3545.56,759
803,QMPA62624259419601,4653,Savings,303.14,710
804,STMR51556628490601,8982,Savings,2469.85,698
805,GXNY84141951176017,18513,Savings,3011.2,641
806,RLQO82034454993466,20650,Savings,890.23,666
807,DVLK69684131238802,12310,Credit,1796.37,699
808,BSHV16070434669184,248,Credit,2211.73,818
809,GXUX99585998896196,3466,Savings,3965.5,687
810,BHCI84314699923756,5965,Savings,199.6,724
811,NRTO63744722049580,26028,Checking,920.77,671
812,FHEC92244624964388,12583,Savings,911.92,722
813,KNZB62415059370668,29012,Savings,1.8,626
814,KURE36929296268920,13215,Credit,1610.94,752
815,ZTZB58979698956549,5247,Savings,1106.94,648
816,PXWF38974007378926,28071,Credit,1716.38,716
817,LWAK55651586491765,24488,Checking,3372.99,737
818,OMRM22456939852254,2731,Checking,3151.85,691
819,UVIA05592070979116,6091,Savings,24.8,679
820,JYPF47283704286340,10081,Credit,3099.91,739
821,EZWO99475897845186,29275,Credit,2961.42,736
822,ZRJC08305850046193,24765,Savings,1133.64,748
823,GUYC90061102389348,20325,Credit,1302.84,717
824,KHWO10623810073467,173,Checking,387.01,650
825,NHST97220391557632,28888,Checking,2260.11,811
826,KKCG01902806967885,3022,Savings,440.48,716
827,ARFP57953960767373,1088,Checking,3424.31,731
828,UWZI49680789827237,14529,Credit,1904.79,549
829,GBJI43648180224588,3018,Credit,791.02,631
830,NMTY20356915803300,21538,Credit,1400.49,739
831,KEUL77853109257087,28337,Savings,2311.89,641
832,DFDT48760790651775,13648,Checking,3352.29,703
833,TRNO82895180972048,6384,Checking,1896.54,799
834,NMEM65469565653329,23491,Checking,1105.57,632
835,CEHE69396344826848,18025,Credit,3014.11,730
836,FORD31403859555691,5396,Savings,966.3,656
837,CMSA33812612913564,16131,Checking,2582.57,615
838,OSNP77141189368415,1064,Savings,746.38,690
839,XXUD76789012258953,20244,Checking,4965.23,660
840,CTQH43538610963654,1740,Credit,3199.47,803
841,LDWT46764736250449,23639,Savings,1675.89,689
842,BRQU68515950439099,8396,Savings,3754.36,761
843,AAVZ05781411582762,17955,Checking,1708.61,658
844,DQKO68820821828261,14158,Credit,2460.68,742
845,RYFH90215317119791,11762,Credit,3719.88,639
846,KTMA73919653992698,10637,Credit,602.38,764
847,JOEL39647348440766,20694,Checking,1603.45,700
848,OWCD50665859478429,23988,Credit,1887.48,744
849,WWCS39120807014396,18067,Checking,1310.56,664
850,DCBQ65214777006081,13582,Credit,1274.0,700
851,LEIB33954781159729,21180,Credit,2231.81,790
852,RHNW98947563573594,17673,Savings,1732.49,714
853,LTPL83815536829129,18214,Checking,301.13,803
854,NNMD72081283520435,17579,Credit,1990.67,802
855,RZSB25248904479377,973,Checking,965.79,693
856,VIVI46395594554760,3814,Savings,2309.18,668
857,VLPB40184102198506,6923,Savings,2308.74,727
858,WVAV94443976920827,16671,Credit,2790.38,706
859,RMFF77184800935164,14549,Checking,488.64,690
860,WKDB66541455469571,7201,Savings,2172.68,705
861,EOUR00124314177136,25074,Credit,2150.92,690
862,ZTEW01446874927391,10867,Savings,3460.76,682
863,CXMY66748461976185,5663,Savings,557.69,710
864,OYPR90957654498404,10427,Credit,2676.98,716
865,NHRD51897449372071,16568,Savings,2385.23,654
866,MCLE32865677781868,23453,Savings,1861.82,791
867,HWJR36220616978755,19759,Checking,2182.24,683
868,OGBH37279069776840,24443,Credit,2997.67,666
869,LBAT21092401147012,2686,Savings,1016.69,687
870,KZAB54799404370355,18090,Savings,1535.23,714
871,IRKM54172672226609,19015,Credit,1726.24,639
872,KSAU72861843460199,10633,Savings,2081.8,771
873,IZWJ60402597671771,27327,Credit,4362.39,639
874,MYGG39702925853891,9348,Savings,1702.94,674
875,RGXC52207300045717,23103,Credit,3388.37,691
876,UDNO33305238896787,25327,Credit,2124.5,682
877,LRTZ97143674921501,447,Savings,2339.43,624
878,LAVZ48671049855593,4509,Savings,2006.85,624
879,ALSW76895623813336,8999,Credit,5374.31,635
880,JREE99664395161042,11097,Checking,1203.92,648
881,PADX89526441617598,4844,Savings,2448.52,692
882,YMGC40097019149194,27764,Credit,1081.95,671
883,NRVU92166523029050,25075,Savings,2349.51,641
884,CDXY27560048482894,13025,Savings,1684.92,600
885,AHWA79802057420403,24162,Credit,3577.29,687
886,EQFH25837521536610,16147,Savings,2900.04,764
887,VZEL10435038030344,1403,Checking,2505.21,754
888,TVVY15017508057309,24594,Savings,2382.89,647
889,JUVN52374364218098,21628,Credit,2635.79,709
890,ZHWF32722378170840,21176,Savings,3622.24,655
891,MJIL31840422851765,28503,Savings,1932.53,632
892,SBJD11564450184029,8333,Checking,866.4,740
893,BYXH88921952437628,2740,Savings,1954.75,761
894,VDWX40114868757008,1173,Savings,2105.84,715
895,ZSPV33147947311941,21177,Credit,1085.49,708
896,HPPO15953765740863,4557,Credit,2420.44,743
897,FUZP89572226127641,14503,Savings,801.11,760
898,ASPM17545911935868,19098,Checking,2312.65,654
899,VWIV23807407563607,25056,Savings,917.28,692
900,MNZW99074643963491,7667,Credit,857.89,698
901,SZBD09482614890511,20148,Savings,3047.7,755
902,HHTS14973521596314,28720,Checking,3170.44,725
903,CFDO95327958493425,9515,Checking,2617.58,704
904,RKPE36989257792453,26613,Savings,1357.87,636
905,SJHA44709479907265,21767,Checking,0.84,727
906,FNJQ39831515733737,28065,Checking,2978.18,700
907,CMFS99073254617450,8487,Credit,2168.56,760
908,DMJU18555865810934,21007,Savings,3935.47,639
909,WAGH16858369823908,10574,Credit,3286.72,715
910,DHBH87072083460376,15403,Checking,1363.17,760
911,NJWL90229835692572,5278,Credit,2930.2,669
912,EPYV82607597789693,6450,Savings,2249.55,651
913,RSCL89691650470694,7852,Credit,1901.73,666
914,XQZC37430649634855,17824,Credit,632.07,657
915,FUGG31166620805670,27852,Checking,1926.48,725
916,HAET11084586986820,27659,Credit,2069.46,645
917,MAWI13516752388983,17268,Checking,3130.82,725
918,JKAI02205410226850,29359,Checking,4027.26,631
919,PFBU20529256499467,20469,Checking,2122.77,752
920,ZCXA06538757913448,13897,Credit,2546.73,741
921,KSVE47253425526010,21140,Savings,3592.95,793
922,LWBK21670512074126,25966,Checking,2724.13,773
923,FCNV57574973637678,10969,Checking,3127.39,833
924,KRUN72550993731340,10633,Checking,2227.27,666
925,MBSX84289595519333,3570,Savings,1630.55,612
926,XBIJ31198196270125,22059,Savings,6752.16,776
927,EJCW16040223409521,25338,Savings,3432.51,668
928,ARTB95988498179480,784,Checking,2582.63,656
929,SYXF32776277000608,4727,Checking,1995.83,791
930,NLPV35711931725178,10897,Credit,1799.03,687
931,VRXE73260808019780,27435,Savings,1637.58,759
932,LVBO59993454963213,19850,Savings,2670.51,701
933,DPVF77895749538758,13749,Checking,2946.33,791
